station,datetime,cor,auto,weather,temperature,dewpoint,date_time,cloud_layers,visibility_meters,wind_speed_mps,pressure
KOWB,312356Z,,False,CLR ,26.0,16.0,2022-08-31 23:56:00+00:00,[],16093.0,17.49,1016.93
KOWB,312356Z,,False,CLR ,26.0,16.0,2022-08-31 23:56:00+00:00,[],16093.0,17.49,1016.93
KOWB,312356Z,,False,CLR ,26.0,16.0,2022-08-31 23:56:00+00:00,[],16093.0,17.49,1016.93
KOWB,312356Z,,False,CLR ,26.0,16.0,2022-08-31 23:56:00+00:00,[],16093.0,17.49,1016.93
KOWD,312353Z,,False,CLR ,23.0,9.0,2022-08-31 23:53:00+00:00,[],16093.0,13.38,1008.47
KOWD,312353Z,,False,CLR ,23.0,9.0,2022-08-31 23:53:00+00:00,[],16093.0,13.38,1008.47
KOWD,312353Z,,False,CLR ,23.0,9.0,2022-08-31 23:53:00+00:00,[],16093.0,13.38,1008.47
KOWD,312353Z,,False,CLR ,23.0,9.0,2022-08-31 23:53:00+00:00,[],16093.0,13.38,1008.47
KOWD,312353Z,,False,CLR ,23.0,9.0,2022-08-31 23:53:00+00:00,[],16093.0,13.38,1008.47
KOWI,312350Z,,False,CLR ,30.0,14.0,2022-08-30 23:50:00+00:00,[],16093.0,0.0,1016.59
KOWI,312350Z,,False,CLR ,30.0,14.0,2022-08-31 23:50:00+00:00,[],16093.0,0.0,1016.59
KOWI,312350Z,,False,CLR ,30.0,14.0,2022-08-31 23:50:00+00:00,[],16093.0,0.0,1016.59
KOWI,010010Z,,False,CLR ,29.0,15.0,2022-09-01 00:10:00+00:00,[],16093.0,0.0,1016.59
KOWI,010010Z,,False,CLR ,29.0,15.0,2022-09-01 00:10:00+00:00,[],16093.0,0.0,1016.59
KOWI,010010Z,,False,CLR ,29.0,15.0,2022-09-01 00:10:00+00:00,[],16093.0,0.0,1016.59
KOWI,010030Z,,False,CLR ,28.0,15.0,2022-09-01 00:30:00+00:00,[],16093.0,0.0,1016.93
KOWI,010030Z,,False,CLR ,28.0,15.0,2022-09-01 00:30:00+00:00,[],16093.0,0.0,1016.93
KOWI,010030Z,,False,CLR ,28.0,15.0,2022-09-01 00:30:00+00:00,[],16093.0,0.0,1016.93
KOWX,312355Z,,False,CLR ,22.0,15.0,2022-08-30 23:55:00+00:00,[],16093.0,12.35,1015.58
KOWX,312355Z,,False,CLR ,22.0,15.0,2022-08-30 23:55:00+00:00,[],16093.0,12.35,1015.58
KOWX,312355Z,,False,CLR ,22.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,12.35,1015.58
KOWX,312355Z,,False,CLR ,22.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,12.35,1015.58
KOWX,312355Z,,False,CLR ,22.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,12.35,1015.58
KOWX,010015Z,,False,CLR ,21.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.58
KOWX,010015Z,,False,CLR ,21.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.58
KOWX,010015Z,,False,CLR ,21.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.58
KOWX,010015Z,,False,CLR ,21.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.58
KOWX,010015Z,,False,CLR ,21.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,12.35,1015.58
KOWX,010035Z,,False,CLR ,20.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,12.35,1015.58
KOWX,010035Z,,False,CLR ,20.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,12.35,1015.58
KOWX,010035Z,,False,CLR ,20.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,12.35,1015.58
KOWX,010035Z,,False,CLR ,20.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,12.35,1015.58
KOWX,010035Z,,False,CLR ,20.0,15.0,2022-09-01 00:35:00+00:00,[],16093.0,12.35,1015.58
KOXB,312353Z,,False,CLR ,23.0,15.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1012.19
KOXB,312353Z,,False,CLR ,23.0,15.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1012.19
KOXB,312353Z,,False,CLR ,23.0,15.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1012.19
KOXB,312353Z,,False,CLR ,23.0,15.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1012.19
KOXB,312353Z,,False,CLR ,23.0,15.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1012.19
KOXC,312351Z,,False,CLR ,22.0,9.0,2022-08-31 23:51:00+00:00,[],16093.0,13.38,1010.5
KOXC,312351Z,,False,CLR ,22.0,9.0,2022-08-31 23:51:00+00:00,[],16093.0,13.38,1010.5
KOXC,312351Z,,False,CLR ,22.0,9.0,2022-08-31 23:51:00+00:00,[],16093.0,13.38,1010.5
KOXC,312351Z,,False,CLR ,22.0,9.0,2022-08-31 23:51:00+00:00,[],16093.0,13.38,1010.5
KOXC,312351Z,,False,CLR ,22.0,9.0,2022-08-31 23:51:00+00:00,[],16093.0,13.38,1010.5
KOXD,312355Z,,False,CLR ,16.0,13.0,2022-08-30 23:55:00+00:00,[],16093.0,15.43,1017.27
KOXD,312355Z,,False,CLR ,16.0,13.0,2022-08-30 23:55:00+00:00,[],16093.0,15.43,1017.27
KOXD,312355Z,,False,CLR ,16.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,15.43,1017.27
KOXD,312355Z,,False,CLR ,16.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,15.43,1017.27
KOXD,312355Z,,False,CLR ,16.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,15.43,1017.27
KOXD,010015Z,,False,CLR ,21.0,18.0,2022-09-01 00:15:00+00:00,[],16093.0,15.95,1017.27
KOXD,010015Z,,False,CLR ,21.0,18.0,2022-09-01 00:15:00+00:00,[],16093.0,15.95,1017.27
KOXD,010015Z,,False,CLR ,21.0,18.0,2022-09-01 00:15:00+00:00,[],16093.0,15.95,1017.27
KOXD,010015Z,,False,CLR ,21.0,18.0,2022-09-01 00:15:00+00:00,[],16093.0,15.95,1017.27
KOXD,010015Z,,False,CLR ,21.0,18.0,2022-09-01 00:15:00+00:00,[],16093.0,15.95,1017.27
KOXD,010035Z,,False,CLR ,20.0,18.0,2022-09-01 00:35:00+00:00,[],16093.0,14.92,1017.27
KOXD,010035Z,,False,CLR ,20.0,18.0,2022-09-01 00:35:00+00:00,[],16093.0,14.92,1017.27
KOXD,010035Z,,False,CLR ,20.0,18.0,2022-09-01 00:35:00+00:00,[],16093.0,14.92,1017.27
KOXD,010035Z,,False,CLR ,20.0,18.0,2022-09-01 00:35:00+00:00,[],16093.0,14.92,1017.27
KOXD,010035Z,,False,CLR ,20.0,18.0,2022-09-01 00:35:00+00:00,[],16093.0,14.92,1017.27
KOXI,312355Z,,False,CLR ,23.0,18.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.58
KOXI,312355Z,,False,CLR ,23.0,18.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.58
KOXI,312355Z,,False,CLR ,23.0,18.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.58
KOXI,312355Z,,False,CLR ,23.0,18.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.58
KOXI,312355Z,,False,CLR ,23.0,18.0,2022-08-31 23:55:00+00:00,[],16093.0,0.0,1015.58
KOXI,010015Z,,False,CLR ,22.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.58
KOXI,010015Z,,False,CLR ,22.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.58
KOXI,010015Z,,False,CLR ,22.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.58
KOXI,010015Z,,False,CLR ,22.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.58
KOXI,010015Z,,False,CLR ,22.0,19.0,2022-09-01 00:15:00+00:00,[],16093.0,0.0,1015.58
KOXI,010035Z,,False,CLR ,21.0,19.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1015.58
KOXI,010035Z,,False,CLR ,21.0,19.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1015.58
KOXI,010035Z,,False,CLR ,21.0,19.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1015.58
KOXI,010035Z,,False,CLR ,21.0,19.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1015.58
KOXI,010035Z,,False,CLR ,21.0,19.0,2022-09-01 00:35:00+00:00,[],16093.0,0.0,1015.58
KOXR,312351Z,,False,CLR ,21.0,17.0,2022-08-31 23:51:00+00:00,[],14484.0,14.4,1009.48
KOXR,312351Z,,False,CLR ,21.0,17.0,2022-08-31 23:51:00+00:00,[],14484.0,14.4,1009.48
KOXR,312351Z,,False,CLR ,21.0,17.0,2022-08-31 23:51:00+00:00,[],14484.0,14.4,1009.48
KOXR,312351Z,,False,CLR ,21.0,17.0,2022-08-31 23:51:00+00:00,[],14484.0,14.4,1009.48
KOXR,312351Z,,False,CLR ,21.0,17.0,2022-08-31 23:51:00+00:00,[],14484.0,14.4,1009.48
KOXR,312351Z,,False,CLR ,21.0,17.0,2022-08-31 23:51:00+00:00,[],14484.0,14.4,1009.48
KOXV,312355Z,,False,CLR ,29.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1015.92
KOXV,312355Z,,False,CLR ,29.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1015.92
KOXV,312355Z,,False,CLR ,29.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1015.92
KOXV,312355Z,,False,CLR ,29.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1015.92
KOXV,312355Z,,False,CLR ,29.0,15.0,2022-08-31 23:55:00+00:00,[],16093.0,10.29,1015.92
KOXV,010015Z,,False,CLR ,28.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,10.8,1016.26
KOXV,010015Z,,False,CLR ,28.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,10.8,1016.26
KOXV,010015Z,,False,CLR ,28.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,10.8,1016.26
KOXV,010015Z,,False,CLR ,28.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,10.8,1016.26
KOXV,010015Z,,False,CLR ,28.0,15.0,2022-09-01 00:15:00+00:00,[],16093.0,10.8,1016.26
KOXV,010035Z,,False,CLR ,27.0,14.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1016.26
KOXV,010035Z,,False,CLR ,27.0,14.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1016.26
KOXV,010035Z,,False,CLR ,27.0,14.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1016.26
KOXV,010035Z,,False,CLR ,27.0,14.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1016.26
KOXV,010035Z,,False,CLR ,27.0,14.0,2022-09-01 00:35:00+00:00,[],16093.0,10.8,1016.26
KOZA,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KOZA,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KOZA,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KOZA,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KOZA,312355Z,,False,SCT,,,2022-08-31 23:55:00+00:00,[],16093.0,0.0,
KOZA,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,0.0,
KOZA,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,0.0,
KOZA,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,0.0,
KOZA,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,0.0,
KOZA,010015Z,,False,OVC,,,2022-09-01 00:15:00+00:00,[],16093.0,0.0,
KOZA,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,11.83,
KOZA,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,11.83,
KOZA,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,11.83,
KOZA,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,11.83,
KOZA,010035Z,,False,BKN,,,2022-09-01 00:35:00+00:00,[],16093.0,11.83,
KOZR,312355Z,,False,CLR ,30.0,22.0,2022-08-31 23:55:00+00:00,[],16093.0,0.51,1012.87
KOZR,312355Z,,False,CLR ,30.0,22.0,2022-08-31 23:55:00+00:00,[],16093.0,0.51,1012.87
KOZR,312355Z,,False,CLR ,30.0,22.0,2022-08-31 23:55:00+00:00,[],16093.0,0.51,1012.87
KOZR,312355Z,,False,CLR ,30.0,22.0,2022-08-31 23:55:00+00:00,[],16093.0,0.51,1012.87
KOZR,312355Z,,False,CLR ,30.0,22.0,2022-08-31 23:55:00+00:00,[],16093.0,0.51,1012.87
KOZR,312355Z,,False,CLR ,30.0,22.0,2022-08-31 23:55:00+00:00,[],16093.0,0.51,1012.87
KOZR,312355Z,,False,CLR ,30.0,22.0,2022-08-31 23:55:00+00:00,[],16093.0,0.51,1012.87
KOZR,312355Z,,False,CLR ,30.0,22.0,2022-08-31 23:55:00+00:00,[],16093.0,0.51,1012.87
KOZR,010023Z,,False,FEW,,,2022-09-01 00:23:00+00:00,[],16093.0,18.52,
KOZR,010023Z,,False,FEW,,,2022-09-01 00:23:00+00:00,[],16093.0,18.52,
KOZR,010023Z,,False,FEW,,,2022-09-01 00:23:00+00:00,[],16093.0,18.52,
KOZR,010023Z,,False,FEW,,,2022-09-01 00:23:00+00:00,[],16093.0,18.52,
KOZR,010023Z,,False,FEW,,,2022-09-01 00:23:00+00:00,[],16093.0,18.52,
KOZS,312355Z,,False,CLR ,27.0,12.0,2022-08-31 23:55:00+00:00,[],16093.0,16.98,1017.95
KOZS,312355Z,,False,CLR ,27.0,12.0,2022-08-31 23:55:00+00:00,[],16093.0,16.98,1017.95
KOZS,312355Z,,False,CLR ,27.0,12.0,2022-08-31 23:55:00+00:00,[],16093.0,16.98,1017.95
KOZS,010015Z,,False,CLR ,26.0,12.0,2022-09-01 00:15:00+00:00,[],16093.0,16.98,1017.95
KOZS,010015Z,,False,CLR ,26.0,12.0,2022-09-01 00:15:00+00:00,[],16093.0,16.98,1017.95
KOZS,010015Z,,False,CLR ,26.0,12.0,2022-09-01 00:15:00+00:00,[],16093.0,16.98,1017.95
KOZS,010035Z,,False,CLR ,25.0,12.0,2022-09-01 00:35:00+00:00,[],16093.0,16.98,1017.61
KOZS,010035Z,,False,CLR ,25.0,12.0,2022-09-01 00:35:00+00:00,[],16093.0,16.98,1017.61
KOZS,010035Z,,False,CLR ,25.0,12.0,2022-09-01 00:35:00+00:00,[],16093.0,16.98,1017.61
KOZW,312355Z,,False,CLR ,24.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,13.38,1013.55
KOZW,312355Z,,False,CLR ,24.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,13.38,1013.55
KOZW,312355Z,,False,CLR ,24.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,13.38,1013.55
KOZW,312355Z,,False,CLR ,24.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,13.38,1013.55
KOZW,312355Z,,False,CLR ,24.0,13.0,2022-08-31 23:55:00+00:00,[],16093.0,13.38,1013.55
KOZW,010015Z,,False,CLR ,23.0,13.0,2022-09-01 00:15:00+00:00,[],16093.0,13.89,1013.89
KOZW,010015Z,,False,CLR ,23.0,13.0,2022-09-01 00:15:00+00:00,[],16093.0,13.89,1013.89
KOZW,010015Z,,False,CLR ,23.0,13.0,2022-09-01 00:15:00+00:00,[],16093.0,13.89,1013.89
KOZW,010015Z,,False,CLR ,23.0,13.0,2022-09-01 00:15:00+00:00,[],16093.0,13.89,1013.89
KOZW,010015Z,,False,CLR ,23.0,13.0,2022-09-01 00:15:00+00:00,[],16093.0,13.89,1013.89
KOZW,010035Z,,False,CLR ,22.0,13.0,2022-09-01 00:35:00+00:00,[],16093.0,13.38,1013.89
KOZW,010035Z,,False,CLR ,22.0,13.0,2022-09-01 00:35:00+00:00,[],16093.0,13.38,1013.89
KOZW,010035Z,,False,CLR ,22.0,13.0,2022-09-01 00:35:00+00:00,[],16093.0,13.38,1013.89
KOZW,010035Z,,False,CLR ,22.0,13.0,2022-09-01 00:35:00+00:00,[],16093.0,13.38,1013.89
KOZW,010035Z,,False,CLR ,22.0,13.0,2022-09-01 00:35:00+00:00,[],16093.0,13.38,1013.89
KP08,312350Z,,False,CLR ,39.0,12.0,2022-08-30 23:50:00+00:00,[],16093.0,5.66,1009.48
KP08,312350Z,,False,CLR ,39.0,12.0,2022-08-31 23:50:00+00:00,[],16093.0,5.66,1009.48
KP08,312350Z,,False,CLR ,39.0,12.0,2022-08-31 23:50:00+00:00,[],16093.0,5.66,1009.48
KP08,312350Z,,False,CLR ,39.0,12.0,2022-08-31 23:50:00+00:00,[],16093.0,5.66,1009.48
KP08,312350Z,,False,CLR ,39.0,12.0,2022-08-31 23:50:00+00:00,[],16093.0,5.66,1009.48
KP08,010015Z,,False,CLR ,39.0,12.0,2022-09-01 00:15:00+00:00,[],16093.0,4.12,1009.48
KP08,010015Z,,False,CLR ,39.0,12.0,2022-09-01 00:15:00+00:00,[],16093.0,4.12,1009.48
KP08,010015Z,,False,CLR ,39.0,12.0,2022-09-01 00:15:00+00:00,[],16093.0,4.12,1009.48
KP08,010015Z,,False,CLR ,39.0,12.0,2022-09-01 00:15:00+00:00,[],16093.0,4.12,1009.48
KP08,010015Z,,False,CLR ,39.0,12.0,2022-09-01 00:15:00+00:00,[],16093.0,4.12,1009.48
KP08,010035Z,,False,CLR ,39.0,12.0,2022-09-01 00:35:00+00:00,[],16093.0,5.66,1009.14
KP08,010035Z,,False,CLR ,39.0,12.0,2022-09-01 00:35:00+00:00,[],16093.0,5.66,1009.14
KP08,010035Z,,False,CLR ,39.0,12.0,2022-09-01 00:35:00+00:00,[],16093.0,5.66,1009.14
KP08,010035Z,,False,CLR ,39.0,12.0,2022-09-01 00:35:00+00:00,[],16093.0,5.66,1009.14
KP08,010035Z,,False,CLR ,39.0,12.0,2022-09-01 00:35:00+00:00,[],16093.0,5.66,1009.14
KP28,312356Z,,False,,33.0,12.0,2022-08-31 23:56:00+00:00,[],,9.26,
KP28,312356Z,,False,,33.0,12.0,2022-08-31 23:56:00+00:00,[],,9.26,
KP28,312356Z,,False,,33.0,12.0,2022-08-31 23:56:00+00:00,[],,9.26,
KP53,312356Z,,False,,16.0,12.0,2022-08-31 23:56:00+00:00,[],,0.0,1012.19
KP53,312356Z,,False,,16.0,12.0,2022-08-31 23:56:00+00:00,[],,0.0,1012.19
KP53,312356Z,,False,,16.0,12.0,2022-08-31 23:56:00+00:00,[],,0.0,1012.19
KP53,312356Z,,False,,16.0,12.0,2022-08-31 23:56:00+00:00,[],,0.0,1012.19
KP53,312356Z,,False,,16.0,12.0,2022-08-31 23:56:00+00:00,[],,0.0,1012.19
KP58,312355Z,,False,,23.0,11.0,2022-08-31 23:55:00+00:00,[],,14.4,1010.5
KP58,312355Z,,False,,23.0,11.0,2022-08-31 23:55:00+00:00,[],,14.4,1010.5
KP58,312355Z,,False,,23.0,11.0,2022-08-31 23:55:00+00:00,[],,14.4,1010.5
KP58,312355Z,,False,,23.0,11.0,2022-08-31 23:55:00+00:00,[],,14.4,1010.5
KP58,312355Z,,False,,23.0,11.0,2022-08-31 23:55:00+00:00,[],,14.4,1010.5
KP58,312355Z,,False,,23.0,11.0,2022-08-31 23:55:00+00:00,[],,14.4,1010.5
KP58,312355Z,,False,,23.0,11.0,2022-08-31 23:55:00+00:00,[],,14.4,1010.5
KP59,312351Z,,False,,20.0,9.0,2022-08-31 23:51:00+00:00,[],,16.98,1011.51
KP59,312351Z,,False,,20.0,9.0,2022-08-31 23:51:00+00:00,[],,16.98,1011.51
KP59,312351Z,,False,,20.0,9.0,2022-08-31 23:51:00+00:00,[],,16.98,1011.51
KP59,312351Z,,False,,20.0,9.0,2022-08-31 23:51:00+00:00,[],,16.98,1011.51
KP59,312351Z,,False,,20.0,9.0,2022-08-31 23:51:00+00:00,[],,16.98,1011.51
KP60,312356Z,,False,,23.0,8.0,2022-08-30 23:56:00+00:00,[],,0.0,1029.8
KP60,312356Z,,False,,23.0,8.0,2022-08-30 23:56:00+00:00,[],,0.0,1029.8
KP60,312356Z,,False,,23.0,8.0,2022-08-31 23:56:00+00:00,[],,0.0,1029.8
KP60,312356Z,,False,,23.0,8.0,2022-08-31 23:56:00+00:00,[],,0.0,1029.8
KP60,312356Z,,False,,23.0,8.0,2022-08-31 23:56:00+00:00,[],,0.0,1029.8
KP68,312353Z,,False,,32.0,-2.0,2022-08-31 23:53:00+00:00,[],,6.17,1022.35
KP68,312353Z,,False,,32.0,-2.0,2022-08-31 23:53:00+00:00,[],,6.17,1022.35
KP68,312353Z,,False,,32.0,-2.0,2022-08-31 23:53:00+00:00,[],,6.17,1022.35
KP68,312353Z,,False,,32.0,-2.0,2022-08-31 23:53:00+00:00,[],,6.17,1022.35
KP68,312353Z,,False,,32.0,-2.0,2022-08-31 23:53:00+00:00,[],,6.17,1022.35
KP69,312352Z,,False,,29.0,16.0,2022-08-31 23:52:00+00:00,[],,0.51,1009.14
KP69,312352Z,,False,,29.0,16.0,2022-08-31 23:52:00+00:00,[],,0.51,1009.14
KP69,312352Z,,False,,29.0,16.0,2022-08-31 23:52:00+00:00,[],,0.51,1009.14
KP69,312352Z,,False,,29.0,16.0,2022-08-31 23:52:00+00:00,[],,0.51,1009.14
KP69,312352Z,,False,,29.0,16.0,2022-08-31 23:52:00+00:00,[],,0.51,1009.14
KP92,312359Z,,False,,30.0,24.0,2022-08-31 23:59:00+00:00,[],,0.0,1012.87
KP92,312359Z,,False,,30.0,24.0,2022-08-31 23:59:00+00:00,[],,0.0,1012.87
KP92,312359Z,,False,,30.0,24.0,2022-08-31 23:59:00+00:00,[],,0.0,1012.87
KPAE,312353Z,,False,CLR ,29.0,12.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1014.22
KPAE,312353Z,,False,CLR ,29.0,12.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1014.22
KPAE,312353Z,,False,CLR ,29.0,12.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1014.22
KPAE,312353Z,,False,CLR ,29.0,12.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1014.22
KPAE,312353Z,,False,CLR ,29.0,12.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1014.22
KPAE,312353Z,,False,CLR ,29.0,12.0,2022-08-31 23:53:00+00:00,[],16093.0,12.35,1014.22
KPAH,312353Z,,False,CLR ,28.0,16.0,2022-08-31 23:53:00+00:00,[],16093.0,0.0,1016.26
KPAH,312353Z,,False,CLR ,28.0,16.0,2022-08-31 23:53:00+00:00,[],16093.0,0.0,1016.26
KPAH,312353Z,,False,CLR ,28.0,16.0,2022-08-31 23:53:00+00:00,[],16093.0,0.0,1016.26
KPAH,312353Z,,False,CLR ,28.0,16.0,2022-08-31 23:53:00+00:00,[],16093.0,0.0,1016.26
KPAH,312353Z,,False,CLR ,28.0,16.0,2022-08-31 23:53:00+00:00,[],16093.0,0.0,1016.26
KPAM,312345Z,,False,OVC,,,2022-08-31 23:45:00+00:00,[],16093.0,2.06,
KPAM,312345Z,,False,OVC,,,2022-08-31 23:45:00+00:00,[],16093.0,2.06,
KPAM,312345Z,,False,OVC,,,2022-08-31 23:45:00+00:00,[],16093.0,2.06,
KPAM,312345Z,,False,OVC,,,2022-08-31 23:45:00+00:00,[],16093.0,2.06,
KPAM,312345Z,,False,OVC,,,2022-08-31 23:45:00+00:00,[],16093.0,2.06,
KPAM,312345Z,,False,OVC,,,2022-08-31 23:45:00+00:00,[],16093.0,2.06,
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,312355Z,,False,VCTS ,28.0,23.0,2022-08-31 23:55:00+00:00,"[{'sky_cover': 5, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 8, 'altitude_ft': 3300, 'cumulonimbus': 0}]",16093.0,2.06,1013.21
KPAM,010009Z,,False,TS ,28.0,24.0,2022-09-01 00:09:00+00:00,"[{'sky_cover': 3, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 3400, 'cumulonimbus': 0}]",16093.0,3.09,1013.21
KPAM,010009Z,,False,TS ,28.0,24.0,2022-09-01 00:09:00+00:00,"[{'sky_cover': 3, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 3400, 'cumulonimbus': 0}]",16093.0,3.09,1013.21
KPAM,010009Z,,False,TS ,28.0,24.0,2022-09-01 00:09:00+00:00,"[{'sky_cover': 3, 'altitude_ft': 2500, 'cumulonimbus': 0}, {'sky_cover': 5, 'altitude_ft': 3400, 'cumulonimbus': 0}]",16093.0,3.09,1013.21
